block_geoid,Geographic Area Name
480291511004000,"Block 4000, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004001,"Block 4001, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004002,"Block 4002, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004003,"Block 4003, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004004,"Block 4004, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004005,"Block 4005, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004006,"Block 4006, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004007,"Block 4007, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004008,"Block 4008, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004009,"Block 4009, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004010,"Block 4010, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004011,"Block 4011, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004012,"Block 4012, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004013,"Block 4013, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004014,"Block 4014, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004015,"Block 4015, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004016,"Block 4016, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004017,"Block 4017, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004018,"Block 4018, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004019,"Block 4019, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004020,"Block 4020, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004021,"Block 4021, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511004022,"Block 4022, Block Group 4, Census Tract 1511, Bexar County, Texas"
480291511005000,"Block 5000, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005001,"Block 5001, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005002,"Block 5002, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005003,"Block 5003, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005004,"Block 5004, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005005,"Block 5005, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005006,"Block 5006, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005007,"Block 5007, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005008,"Block 5008, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005009,"Block 5009, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005010,"Block 5010, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005011,"Block 5011, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005012,"Block 5012, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005013,"Block 5013, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005014,"Block 5014, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005015,"Block 5015, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005016,"Block 5016, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005017,"Block 5017, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005018,"Block 5018, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005019,"Block 5019, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005020,"Block 5020, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005021,"Block 5021, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005022,"Block 5022, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005023,"Block 5023, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005024,"Block 5024, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511005025,"Block 5025, Block Group 5, Census Tract 1511, Bexar County, Texas"
480291511006000,"Block 6000, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006001,"Block 6001, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006002,"Block 6002, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006003,"Block 6003, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006004,"Block 6004, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006005,"Block 6005, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006006,"Block 6006, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006007,"Block 6007, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006008,"Block 6008, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006009,"Block 6009, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511006010,"Block 6010, Block Group 6, Census Tract 1511, Bexar County, Texas"
480291511007000,"Block 7000, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007001,"Block 7001, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007002,"Block 7002, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007003,"Block 7003, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007004,"Block 7004, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007005,"Block 7005, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007006,"Block 7006, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007007,"Block 7007, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007008,"Block 7008, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007009,"Block 7009, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007010,"Block 7010, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007011,"Block 7011, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007012,"Block 7012, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007013,"Block 7013, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007014,"Block 7014, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007015,"Block 7015, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007016,"Block 7016, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007017,"Block 7017, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007018,"Block 7018, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007019,"Block 7019, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007020,"Block 7020, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007021,"Block 7021, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007022,"Block 7022, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007023,"Block 7023, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291511007024,"Block 7024, Block Group 7, Census Tract 1511, Bexar County, Texas"
480291512001000,"Block 1000, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001001,"Block 1001, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001002,"Block 1002, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001003,"Block 1003, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001004,"Block 1004, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001005,"Block 1005, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001006,"Block 1006, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001007,"Block 1007, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001008,"Block 1008, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001009,"Block 1009, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001010,"Block 1010, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001011,"Block 1011, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001012,"Block 1012, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001013,"Block 1013, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001014,"Block 1014, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001015,"Block 1015, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001016,"Block 1016, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001017,"Block 1017, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001018,"Block 1018, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001019,"Block 1019, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001020,"Block 1020, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001021,"Block 1021, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001022,"Block 1022, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001023,"Block 1023, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001024,"Block 1024, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001025,"Block 1025, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001026,"Block 1026, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512001027,"Block 1027, Block Group 1, Census Tract 1512, Bexar County, Texas"
480291512002000,"Block 2000, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002001,"Block 2001, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002002,"Block 2002, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002003,"Block 2003, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002004,"Block 2004, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002005,"Block 2005, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002006,"Block 2006, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002007,"Block 2007, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002008,"Block 2008, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002009,"Block 2009, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002010,"Block 2010, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002011,"Block 2011, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002012,"Block 2012, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002013,"Block 2013, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002014,"Block 2014, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002015,"Block 2015, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002016,"Block 2016, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002017,"Block 2017, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002018,"Block 2018, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002019,"Block 2019, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002020,"Block 2020, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002021,"Block 2021, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002022,"Block 2022, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512002023,"Block 2023, Block Group 2, Census Tract 1512, Bexar County, Texas"
480291512003000,"Block 3000, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512003001,"Block 3001, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512003002,"Block 3002, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512003003,"Block 3003, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512003004,"Block 3004, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512003005,"Block 3005, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512003006,"Block 3006, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512003007,"Block 3007, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512003008,"Block 3008, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512003009,"Block 3009, Block Group 3, Census Tract 1512, Bexar County, Texas"
480291512004000,"Block 4000, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004001,"Block 4001, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004002,"Block 4002, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004003,"Block 4003, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004004,"Block 4004, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004005,"Block 4005, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004006,"Block 4006, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004007,"Block 4007, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004008,"Block 4008, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004009,"Block 4009, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004010,"Block 4010, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512004011,"Block 4011, Block Group 4, Census Tract 1512, Bexar County, Texas"
480291512005000,"Block 5000, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005001,"Block 5001, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005002,"Block 5002, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005003,"Block 5003, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005004,"Block 5004, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005005,"Block 5005, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005006,"Block 5006, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005007,"Block 5007, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005008,"Block 5008, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005009,"Block 5009, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005010,"Block 5010, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005011,"Block 5011, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005012,"Block 5012, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005013,"Block 5013, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005014,"Block 5014, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005015,"Block 5015, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005016,"Block 5016, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005017,"Block 5017, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005018,"Block 5018, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005019,"Block 5019, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005020,"Block 5020, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005021,"Block 5021, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005022,"Block 5022, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005023,"Block 5023, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005024,"Block 5024, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005025,"Block 5025, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005026,"Block 5026, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005027,"Block 5027, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005028,"Block 5028, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005029,"Block 5029, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005030,"Block 5030, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005031,"Block 5031, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005032,"Block 5032, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005033,"Block 5033, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005034,"Block 5034, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291512005035,"Block 5035, Block Group 5, Census Tract 1512, Bexar County, Texas"
480291513011000,"Block 1000, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011001,"Block 1001, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011002,"Block 1002, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011003,"Block 1003, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011004,"Block 1004, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011005,"Block 1005, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011006,"Block 1006, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011007,"Block 1007, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011008,"Block 1008, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011009,"Block 1009, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011010,"Block 1010, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011011,"Block 1011, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011012,"Block 1012, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011013,"Block 1013, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011014,"Block 1014, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011015,"Block 1015, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011016,"Block 1016, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011017,"Block 1017, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011018,"Block 1018, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011019,"Block 1019, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011020,"Block 1020, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011021,"Block 1021, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011022,"Block 1022, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513011023,"Block 1023, Block Group 1, Census Tract 1513.01, Bexar County, Texas"
480291513012000,"Block 2000, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012001,"Block 2001, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012002,"Block 2002, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012003,"Block 2003, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012004,"Block 2004, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012005,"Block 2005, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012006,"Block 2006, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012007,"Block 2007, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012008,"Block 2008, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012009,"Block 2009, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012010,"Block 2010, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012011,"Block 2011, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012012,"Block 2012, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012013,"Block 2013, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012014,"Block 2014, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513012015,"Block 2015, Block Group 2, Census Tract 1513.01, Bexar County, Texas"
480291513013000,"Block 3000, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013001,"Block 3001, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013002,"Block 3002, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013003,"Block 3003, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013004,"Block 3004, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013005,"Block 3005, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013006,"Block 3006, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013007,"Block 3007, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013008,"Block 3008, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013009,"Block 3009, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013010,"Block 3010, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013011,"Block 3011, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013012,"Block 3012, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013013,"Block 3013, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013014,"Block 3014, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013015,"Block 3015, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013016,"Block 3016, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013017,"Block 3017, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013018,"Block 3018, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013019,"Block 3019, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013020,"Block 3020, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013021,"Block 3021, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013022,"Block 3022, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013023,"Block 3023, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013024,"Block 3024, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013025,"Block 3025, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013026,"Block 3026, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013027,"Block 3027, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013028,"Block 3028, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013029,"Block 3029, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013030,"Block 3030, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013031,"Block 3031, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013032,"Block 3032, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013033,"Block 3033, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013034,"Block 3034, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013035,"Block 3035, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013036,"Block 3036, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013037,"Block 3037, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013038,"Block 3038, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013039,"Block 3039, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513013040,"Block 3040, Block Group 3, Census Tract 1513.01, Bexar County, Texas"
480291513014000,"Block 4000, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014001,"Block 4001, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014002,"Block 4002, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014003,"Block 4003, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014004,"Block 4004, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014005,"Block 4005, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014006,"Block 4006, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014007,"Block 4007, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014008,"Block 4008, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014009,"Block 4009, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014010,"Block 4010, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014011,"Block 4011, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014012,"Block 4012, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014013,"Block 4013, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014014,"Block 4014, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014015,"Block 4015, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014016,"Block 4016, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014017,"Block 4017, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014018,"Block 4018, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014019,"Block 4019, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014020,"Block 4020, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014021,"Block 4021, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014022,"Block 4022, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014023,"Block 4023, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014024,"Block 4024, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014025,"Block 4025, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014026,"Block 4026, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014027,"Block 4027, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014028,"Block 4028, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014029,"Block 4029, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014030,"Block 4030, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014031,"Block 4031, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014032,"Block 4032, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014033,"Block 4033, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014034,"Block 4034, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014035,"Block 4035, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014036,"Block 4036, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014037,"Block 4037, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014038,"Block 4038, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014039,"Block 4039, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513014040,"Block 4040, Block Group 4, Census Tract 1513.01, Bexar County, Texas"
480291513021000,"Block 1000, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021001,"Block 1001, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021002,"Block 1002, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021003,"Block 1003, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021004,"Block 1004, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021005,"Block 1005, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021006,"Block 1006, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021007,"Block 1007, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021008,"Block 1008, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021009,"Block 1009, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021010,"Block 1010, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021011,"Block 1011, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021012,"Block 1012, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021013,"Block 1013, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021014,"Block 1014, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513021015,"Block 1015, Block Group 1, Census Tract 1513.02, Bexar County, Texas"
480291513022000,"Block 2000, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022001,"Block 2001, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022002,"Block 2002, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022003,"Block 2003, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022004,"Block 2004, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022005,"Block 2005, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022006,"Block 2006, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022007,"Block 2007, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022008,"Block 2008, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
